"","scene","person","script","place","daytime","emo","hero"
"710",40,"NATASHA/BLACK WIDOW","to breath."," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"711",40,"NATASHA/BLACK WIDOW","Suddenly the HELICARRIER starts SHAKING as it prepares to fly"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"712",40,"NATASHA/BLACK WIDOW","""sail."""," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"713",40,"STEVE/CAPTAIN AMERICA","STEVE"," HELICARRIER LANDING STRIP ","DAY","trust","alter ego"
"714",40,"STEVE/CAPTAIN AMERICA","Is this is a submarine?"," HELICARRIER LANDING STRIP ","DAY","trust","alter ego"
"715",40,"BANNER/HULK","BANNER"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"716",40,"BANNER/HULK","Really? They wanted me in a submerged"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"717",40,"BANNER/HULK","pressurized metal container?"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"718",40,"BANNER/HULK","They both move closer to the edge of the HELICARRIER. FOUR HUGE"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"719",40,"BANNER/HULK","LIFT FANS MOUNTED ON THE SIDES STARTS TO LIFT INTO THE AIR IN"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"720",40,"BANNER/HULK","VTOL FLIGHT. Steve watches in AWE as Banner smiles."," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"721",40,"BANNER/HULK","BANNER"," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"722",40,"BANNER/HULK","OH, NO. THIS IS MUCH WORSE."," HELICARRIER LANDING STRIP ","DAY","anticipation","alter ego"
"723",41,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","DAY","anger","hero"
"724",41,"NICK FURY","Good. Let's vanish."," HELICARRIER BRIDGE ","DAY","anger","hero"
"725",43,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","SKY","fear","hero"
"726",43,"NICK FURY","Gentlemen."," HELICARRIER BRIDGE ","SKY","fear","hero"
"727",43,"NICK FURY","Steve gives Fury 10 bucks, referring to his earlier statement"," HELICARRIER BRIDGE ","SKY","fear","hero"
"728",43,"NICK FURY","about never being surprised again. Fury walks over Banner and"," HELICARRIER BRIDGE ","SKY","fear","hero"
"729",43,"NICK FURY","extends his hand. Banner, reluctantly shakes it."," HELICARRIER BRIDGE ","SKY","fear","hero"
"730",43,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","SKY","fear","hero"
"731",43,"NICK FURY","Doctor, thank you for coming."," HELICARRIER BRIDGE ","SKY","fear","hero"
"732",43,"BANNER/HULK","BANNER"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"733",43,"BANNER/HULK","Thanks for asking nicely. So, uh... how"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"734",43,"BANNER/HULK","long am I staying?"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"735",43,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","SKY","fear","hero"
"736",43,"NICK FURY","Once we get our hands on the Tesseract,"," HELICARRIER BRIDGE ","SKY","fear","hero"
"737",43,"NICK FURY","you're in the clear."," HELICARRIER BRIDGE ","SKY","fear","hero"
"738",43,"BANNER/HULK","BANNER"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"739",43,"BANNER/HULK","Where are you with that?"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"740",43,"BANNER/HULK","Nick Fury turns to Agent Coulson to explain, while Natasha"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"741",43,"BANNER/HULK","Romanoff eyes an image of Clint Barton on a computer screen."," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"742",43,"BANNER/HULK","AGENT PHIL COULSON"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"743",43,"BANNER/HULK","We're sweeping every wirelessly"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"744",43,"BANNER/HULK","accessible camera on the planet."," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"745",43,"BANNER/HULK","Cellphones, laptops. If it's connected"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"746",43,"BANNER/HULK","to a satellite, it's eyes and ears for"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"747",43,"BANNER/HULK","us."," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"748",43,"NATASHA/BLACK WIDOW","NATASHA"," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"749",43,"NATASHA/BLACK WIDOW","That's still not gonna find them in"," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"750",43,"NATASHA/BLACK WIDOW","time."," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"751",43,"BANNER/HULK","BANNER"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"752",43,"BANNER/HULK","You have to narrow the field. How many"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"753",43,"BANNER/HULK","spectrometers do you have access to?"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"754",43,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","SKY","fear","hero"
"755",43,"NICK FURY","How many are there?"," HELICARRIER BRIDGE ","SKY","fear","hero"
"756",43,"BANNER/HULK","BANNER"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"757",43,"BANNER/HULK","Call every lab you know, tell them to"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"758",43,"BANNER/HULK","put the spectrometers on the roof and"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"759",43,"BANNER/HULK","calibrate them for gamma rays. I'll"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"760",43,"BANNER/HULK","rough out a tracking algorithm based on"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"761",43,"BANNER/HULK","cluster recognition. At least we could"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"762",43,"BANNER/HULK","rule out a few places. Do you have"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"763",43,"BANNER/HULK","somewhere for me to work?"," HELICARRIER BRIDGE ","SKY","fear","alter ego"
"764",43,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","SKY","fear","hero"
"765",43,"NICK FURY","Agent Romanoff, would you show"," HELICARRIER BRIDGE ","SKY","fear","hero"
"766",43,"NICK FURY","Dr.Banner to his laboratory, please."," HELICARRIER BRIDGE ","SKY","fear","hero"
"767",43,"NICK FURY","Natasha nods and walks off, leading Banner down the hall."," HELICARRIER BRIDGE ","SKY","fear","hero"
"768",43,"NATASHA/BLACK WIDOW","NATASHA"," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"769",43,"NATASHA/BLACK WIDOW","You're gonna love it, Doc. We got all"," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"770",43,"NATASHA/BLACK WIDOW","the toys."," HELICARRIER BRIDGE ","SKY","anticipation","alter ego"
"771",44,"CLINT BARTON/HAWKEYE","CLINT BARTON"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"772",44,"CLINT BARTON/HAWKEYE","SHIELD has not shortage of enemies,"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"773",44,"CLINT BARTON/HAWKEYE","Doctor."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"774",44,"CLINT BARTON/HAWKEYE","He holds up a screen showing information on IRIDIUM."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"775",44,"CLINT BARTON/HAWKEYE","CLINT BARTON"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"776",44,"CLINT BARTON/HAWKEYE","Is this the stuff you need?"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"777",44,"CLINT BARTON/HAWKEYE","CLINT BARTON"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"778",44,"CLINT BARTON/HAWKEYE","Especially if SHIELD knows you need it."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"779",44,"LOKI","LOKI"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","hero"
"780",44,"LOKI","I know. What did it show you, Agent"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","hero"
"781",44,"LOKI","Barton?"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","hero"
"782",44,"CLINT BARTON/HAWKEYE","CLINT BARTON"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"783",44,"CLINT BARTON/HAWKEYE","My next target."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"784",44,"LOKI","LOKI"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","hero"
"785",44,"LOKI","Tell me what you need."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","hero"
"786",44,"CLINT BARTON/HAWKEYE","CLINT BARTON"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"787",44,"CLINT BARTON/HAWKEYE","I'll need a distraction."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"788",44,"CLINT BARTON/HAWKEYE","(grabs his bow)"," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"789",44,"CLINT BARTON/HAWKEYE","And an eyeball."," UNDERGROUND LAB, VACUUM ROOM ","DAY","negative","alter ego"
"790",45,"STEVE/CAPTAIN AMERICA","STEVE"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"791",45,"STEVE/CAPTAIN AMERICA","No, no. It's fine."," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"792",45,"STEVE/CAPTAIN AMERICA","AGENT PHIL COULSON"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"793",45,"STEVE/CAPTAIN AMERICA","It's a vintage set. It took me a couple"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"794",45,"STEVE/CAPTAIN AMERICA","of years to collect them all. Near"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"795",45,"STEVE/CAPTAIN AMERICA","mint, slight foxing around the edges,"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"796",45,"STEVE/CAPTAIN AMERICA","but..."," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"797",45,"STEVE/CAPTAIN AMERICA","AGENT JASPER SITWELL"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"798",45,"STEVE/CAPTAIN AMERICA","We got a hit. Sixty-seven percent"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"799",45,"STEVE/CAPTAIN AMERICA","match. Weight, cross match, seventy-"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"800",45,"STEVE/CAPTAIN AMERICA","nine percent."," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"801",45,"STEVE/CAPTAIN AMERICA","AGENT PHIL COULSON"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"802",45,"STEVE/CAPTAIN AMERICA","Location?"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"803",45,"STEVE/CAPTAIN AMERICA","AGENT JASPER SITWELL"," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"804",45,"STEVE/CAPTAIN AMERICA","Stuttgart, Germany. 28, Konigstrasse."," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"805",45,"STEVE/CAPTAIN AMERICA","He's not exactly hiding."," HELICARRIER BRIDGE ","NIGHT","fear","alter ego"
"806",45,"NICK FURY","NICK FURY"," HELICARRIER BRIDGE ","NIGHT","fear","hero"
"807",45,"NICK FURY","Captain, you're up."," HELICARRIER BRIDGE ","NIGHT","fear","hero"
"808",45,"NICK FURY","Steve nods. Leaves."," HELICARRIER BRIDGE ","NIGHT","fear","hero"
"809",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"810",52,"LOKI","Kneel before me."," STUTTGART GALA ","NIGHT","positive","hero"
"811",52,"LOKI","The crowd ignores him. Another LOKI appears, blocking the crowd."," STUTTGART GALA ","NIGHT","positive","hero"
"812",52,"LOKI","Loki after Loki appears, they all grin as they raise their"," STUTTGART GALA ","NIGHT","positive","hero"
"813",52,"LOKI","spears, encircling the crowd."," STUTTGART GALA ","NIGHT","positive","hero"
"814",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"815",52,"LOKI","I said. KNEEL!!!"," STUTTGART GALA ","NIGHT","positive","hero"
"816",52,"LOKI","Everyone becomes quiet and kneels in front him. Loki embracing"," STUTTGART GALA ","NIGHT","positive","hero"
"817",52,"LOKI","his arms out, smiling."," STUTTGART GALA ","NIGHT","positive","hero"
"818",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"819",52,"LOKI","Is not this simpler? Is this not your"," STUTTGART GALA ","NIGHT","positive","hero"
"820",52,"LOKI","natural state? It's the unspoken truth"," STUTTGART GALA ","NIGHT","positive","hero"
"821",52,"LOKI","of humanity, that you crave"," STUTTGART GALA ","NIGHT","positive","hero"
"822",52,"LOKI","subjugation. The bright lure of freedom"," STUTTGART GALA ","NIGHT","positive","hero"
"823",52,"LOKI","diminishes your life's joy in a mad"," STUTTGART GALA ","NIGHT","positive","hero"
"824",52,"LOKI","scramble for power, for identity. You"," STUTTGART GALA ","NIGHT","positive","hero"
"825",52,"LOKI","were made to be ruled. In the end, you"," STUTTGART GALA ","NIGHT","positive","hero"
"826",52,"LOKI","will always kneel."," STUTTGART GALA ","NIGHT","positive","hero"
"827",52,"LOKI","As the words resonate to the kneeling crowd, an ELDER GERMAN MAN"," STUTTGART GALA ","NIGHT","positive","hero"
"828",52,"LOKI","refuses to kneel and stands, heroic."," STUTTGART GALA ","NIGHT","positive","hero"
"829",52,"LOKI","ELDER GERMAN MAN"," STUTTGART GALA ","NIGHT","positive","hero"
"830",52,"LOKI","Not to men like you."," STUTTGART GALA ","NIGHT","positive","hero"
"831",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"832",52,"LOKI","There are no men like me."," STUTTGART GALA ","NIGHT","positive","hero"
"833",52,"LOKI","ELDER GERMAN MAN"," STUTTGART GALA ","NIGHT","positive","hero"
"834",52,"LOKI","There are always men like you."," STUTTGART GALA ","NIGHT","positive","hero"
"835",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"836",52,"LOKI","Look to your elder, people. Let him be"," STUTTGART GALA ","NIGHT","positive","hero"
"837",52,"LOKI","an example."," STUTTGART GALA ","NIGHT","positive","hero"
"838",52,"LOKI","Loki is about to execute him with his scepter as the light GLOWS"," STUTTGART GALA ","NIGHT","positive","hero"
"839",52,"LOKI","blue. Just as the ENERGY BEAM shoots out, FUCKING CAPTAIN"," STUTTGART GALA ","NIGHT","positive","hero"
"840",52,"LOKI","AMERICA arrives! He dives in just in time and BLOCKS the blast"," STUTTGART GALA ","NIGHT","positive","hero"
"841",52,"LOKI","with his SHIELD, knocking down Loki on his ass."," STUTTGART GALA ","NIGHT","positive","hero"
"842",52,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," STUTTGART GALA ","NIGHT","anticipation","hero"
"843",52,"STEVE/CAPTAIN AMERICA","You know, the last time I was in"," STUTTGART GALA ","NIGHT","anticipation","hero"
"844",52,"STEVE/CAPTAIN AMERICA","Germany and saw a man standing above"," STUTTGART GALA ","NIGHT","anticipation","hero"
"845",52,"STEVE/CAPTAIN AMERICA","everybody else, we ended up"," STUTTGART GALA ","NIGHT","anticipation","hero"
"846",52,"STEVE/CAPTAIN AMERICA","disagreeing."," STUTTGART GALA ","NIGHT","anticipation","hero"
"847",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"848",52,"LOKI","(STANDING UP)"," STUTTGART GALA ","NIGHT","positive","hero"
"849",52,"LOKI","The soldier. A man out of time."," STUTTGART GALA ","NIGHT","positive","hero"
"850",52,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," STUTTGART GALA ","NIGHT","anticipation","hero"
"851",52,"STEVE/CAPTAIN AMERICA","I'm not the one who's out of time."," STUTTGART GALA ","NIGHT","anticipation","hero"
"852",52,"STEVE/CAPTAIN AMERICA","From above Cap, the QUINJET arrives. A machine gun is pointed"," STUTTGART GALA ","NIGHT","anticipation","hero"
"853",52,"STEVE/CAPTAIN AMERICA","towards Loki."," STUTTGART GALA ","NIGHT","anticipation","hero"
"854",52,"NATASHA/BLACK WIDOW","NATASHA"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"855",52,"NATASHA/BLACK WIDOW","Loki, drop the weapon and stand down."," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"856",52,"NATASHA/BLACK WIDOW","Like greased lighting, Loki sends a BLAST of blue at the"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"857",52,"NATASHA/BLACK WIDOW","QUINJET. Natasha MANEUVERS it just in time, giving Cap the time"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"858",52,"NATASHA/BLACK WIDOW","to throw his shield at Loki. They both begin to DUKE IT OUT."," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"859",52,"NATASHA/BLACK WIDOW","Loki FLINGS Cap to the ground. Cap then throws his shield, but"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"860",52,"NATASHA/BLACK WIDOW","Loki SWATS it way. Cap, using all the moves of a boxer, is"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"861",52,"NATASHA/BLACK WIDOW","KNOCKED down by Loki. Standing over him, he points the scepter's"," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"862",52,"NATASHA/BLACK WIDOW","tip on his helmet."," STUTTGART GALA ","NIGHT","anticipation","alter ego"
"863",52,"LOKI","LOKI"," STUTTGART GALA ","NIGHT","positive","hero"
"864",52,"LOKI","Kneel."," STUTTGART GALA ","NIGHT","positive","hero"
"865",52,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," STUTTGART GALA ","NIGHT","anticipation","hero"
"866",52,"STEVE/CAPTAIN AMERICA","Not today!"," STUTTGART GALA ","NIGHT","anticipation","hero"
"867",52,"STEVE/CAPTAIN AMERICA","Cap FLIPS and KNOCKS him out with his leg. Loki grabs him and"," STUTTGART GALA ","NIGHT","anticipation","hero"
"868",52,"STEVE/CAPTAIN AMERICA","FLIPS him over."," STUTTGART GALA ","NIGHT","anticipation","hero"
"869",53,"NATASHA/BLACK WIDOW","NATASHA"," QUINJET ","NIGHT","fear","alter ego"
"870",53,"NATASHA/BLACK WIDOW","The guy's all over the place."," QUINJET ","NIGHT","fear","alter ego"
"871",53,"NATASHA/BLACK WIDOW","Suddenly, AC/DC's ""Shoot to Thrill"" overdrives the QUINJET'S"," QUINJET ","NIGHT","fear","alter ego"
"872",53,"NATASHA/BLACK WIDOW","speakers."," QUINJET ","NIGHT","fear","alter ego"
"873",53,"TONY/IRON MAN","IRON MAN"," QUINJET ","NIGHT","positive","hero"
"874",53,"TONY/IRON MAN","Agent Romanoff, did you miss me?"," QUINJET ","NIGHT","positive","hero"
"875",53,"TONY/IRON MAN","Both Cap and Loki look up at the sky. Tony flies over in his"," QUINJET ","NIGHT","positive","hero"
"876",53,"TONY/IRON MAN","IRON MAN suit and blasts Loki right back to the ground. IRON MAN"," QUINJET ","NIGHT","positive","hero"
"877",53,"TONY/IRON MAN","touches down. He stands up and pulls out every piece of weaponry"," QUINJET ","NIGHT","positive","hero"
"878",53,"TONY/IRON MAN","the suit has."," QUINJET ","NIGHT","positive","hero"
"879",53,"TONY/IRON MAN","IRON MAN"," QUINJET ","NIGHT","positive","hero"
"880",53,"TONY/IRON MAN","Make your move, Reindeer Games."," QUINJET ","NIGHT","positive","hero"
"881",53,"TONY/IRON MAN","Loki puts up his hands and surrenders. His armor materializes"," QUINJET ","NIGHT","positive","hero"
"882",53,"TONY/IRON MAN","away."," QUINJET ","NIGHT","positive","hero"
"883",53,"TONY/IRON MAN","IRON MAN"," QUINJET ","NIGHT","positive","hero"
"884",53,"TONY/IRON MAN","Good move."," QUINJET ","NIGHT","positive","hero"
"885",53,"STEVE/CAPTAIN AMERICA","CAPTAIN AMERICA"," QUINJET ","NIGHT","negative","hero"
"886",53,"STEVE/CAPTAIN AMERICA","Mr. Stark."," QUINJET ","NIGHT","negative","hero"
"887",53,"TONY/IRON MAN","IRON MAN"," QUINJET ","NIGHT","positive","hero"
"888",53,"TONY/IRON MAN","Captain."," QUINJET ","NIGHT","positive","hero"
"889",54,"NATASHA/BLACK WIDOW","NATASHA"," QUINJET ","NIGHT","anticipation","alter ego"
"890",54,"NATASHA/BLACK WIDOW","Not a word."," QUINJET ","NIGHT","anticipation","alter ego"
"891",54,"NATASHA/BLACK WIDOW","NICK FURY (V.O.)"," QUINJET ","NIGHT","anticipation","alter ego"
"892",54,"NATASHA/BLACK WIDOW","Just get him here. We're low on time."," QUINJET ","NIGHT","anticipation","alter ego"
"893",54,"NATASHA/BLACK WIDOW","With Loki tied up and cuffed to his seat, Tony and Steve watch"," QUINJET ","NIGHT","anticipation","alter ego"
"894",54,"NATASHA/BLACK WIDOW","from a distance, whispering."," QUINJET ","NIGHT","anticipation","alter ego"
"895",54,"STEVE/CAPTAIN AMERICA","STEVE"," QUINJET ","NIGHT","positive","alter ego"
"896",54,"STEVE/CAPTAIN AMERICA","I don't like it."," QUINJET ","NIGHT","positive","alter ego"
"897",54,"TONY/IRON MAN","TONY"," QUINJET ","NIGHT","positive","alter ego"
"898",54,"TONY/IRON MAN","What? Rock of Ages giving up so easily?"," QUINJET ","NIGHT","positive","alter ego"
"899",54,"STEVE/CAPTAIN AMERICA","STEVE"," QUINJET ","NIGHT","positive","alter ego"
"900",54,"STEVE/CAPTAIN AMERICA","I don't remember it being ever that"," QUINJET ","NIGHT","positive","alter ego"
