name,sentence_id,order_id,word
1979,TYRION,197,13,give
1982,TYRION,197,16,advice
1983,TYRION,197,17,bastard
1984,TYRION,197,18,never
1985,TYRION,197,19,forget
1990,TYRION,197,24,rest
1993,TYRION,197,27,world
1996,TYRION,197,30,wear
1999,TYRION,197,33,armor
2000,TYRION,197,34,then
2003,TYRION,197,37,never
2005,TYRION,197,39,used
2007,TYRION,197,41,hurt
2011,JON,198,2,hell
2016,JON,198,7,being
2018,JON,198,9,bastard
2020,TYRION,199,1,dwarves
2022,TYRION,199,3,bastards
2025,TYRION,199,6,fathers’
2026,TYRION,199,7,eyes
2030,BENJEN,200,3,feast
2034,BENJEN,200,7,bear
2037,BENJEN,200,10,trap
2039,NED,201,1,boy
2041,NED,201,3,beheaded
2047,BENJEN,202,1,course
2050,BENJEN,202,4,just
2052,BENJEN,202,6,lad
2056,BENJEN,202,10,tough
2057,BENJEN,202,11,ned
2059,BENJEN,202,13,true
2060,BENJEN,202,14,ranger
2063,NED,203,2,talking
2064,NED,203,3,madness
2065,NED,203,4,said
2067,NED,203,6,walkers
2068,NED,203,7,slaughtered
2070,NED,203,9,friends
2072,BENJEN,204,1,two
2077,BENJEN,204,6,still
2078,BENJEN,204,7,missing
2080,NED,205,1,wildling
2081,NED,205,2,ambush
2082,ROBB,206,0,uncle
2083,ROBB,206,1,benjen
2084,BENJEN,207,0,robb
2085,BENJEN,207,1,boy
2088,BENJEN,207,4,ye
2090,ROBB,208,1,good
2092,CERSEI,209,1,lovely
2093,CERSEI,209,2,country
2095,CATELYN,210,1,sure
2097,CATELYN,210,3,very
2098,CATELYN,210,4,grim
2100,CATELYN,210,6,kings
2101,CATELYN,210,7,landing
2103,CATELYN,210,9,remember
2105,CATELYN,210,11,scared
2109,CATELYN,210,15,ned
2110,CATELYN,210,16,brought
2116,CATELYN,210,22,first
2117,CATELYN,210,23,time
2118,CERSEI,211,0,hello
2119,CERSEI,211,1,little
2120,CERSEI,211,2,dove
2125,CERSEI,211,7,beauty
2127,CERSEI,211,9,old
2130,SANSA,212,0,thirteen
2132,SANSA,212,2,grace
2134,CERSEI,213,1,tall
2135,CERSEI,213,2,still
2136,CERSEI,213,3,growing
2138,SANSA,214,1,think
2141,SANSA,214,4,grace
2145,CERSEI,215,3,bled
2146,CERSEI,215,4,yet
2149,SANSA,216,2,grace
2152,CERSEI,217,2,dress
2155,CERSEI,217,5,make
2157,CERSEI,218,0,such
2158,CERSEI,218,1,talent
2160,CERSEI,218,3,must
2161,CERSEI,218,4,make
2162,CERSEI,218,5,something
2166,CERSEI,219,1,hear
2168,CERSEI,219,3,might
2169,CERSEI,219,4,share
2171,CERSEI,219,6,grandchild
2172,CERSEI,219,7,someday
2174,CATELYN,220,1,hear
2176,CATELYN,220,3,same
2178,CERSEI,221,1,daughter
2181,CERSEI,221,4,well
2184,CERSEI,221,7,capital
2185,CERSEI,221,8,such
2187,CERSEI,221,10,beauty
2188,CERSEI,221,11,shouldn’t
2189,CERSEI,221,12,stay
2190,CERSEI,221,13,hidden
2193,CERSEI,221,16,forever
2195,NED,222,1,pardon
2197,JAIME,223,1,hear
2199,JAIME,223,3,might
2201,JAIME,223,5,neighbors
2202,JAIME,223,6,soon
2204,JAIME,223,8,hope
2206,JAIME,223,10,true
2209,NED,224,2,king
2211,NED,224,4,honored
2215,NED,224,8,offer
2217,JAIME,225,1,sure
2218,JAIME,225,2,we’ll
2221,JAIME,225,5,tournament
2223,JAIME,225,7,celebrate
2225,JAIME,225,9,new
2226,JAIME,225,10,title
2229,JAIME,225,13,accept
2233,JAIME,225,17,good
2239,JAIME,225,23,field
2241,JAIME,225,25,competition
2243,JAIME,225,27,become
2245,JAIME,225,29,bit
2246,JAIME,225,30,stale
2249,NED,226,2,fight
2251,NED,226,4,tournaments
2253,JAIME,227,1,getting
2255,JAIME,227,3,little
2256,JAIME,227,4,old
2261,NED,228,2,fight
2263,NED,228,4,tournaments
2264,NED,228,5,because
2267,NED,228,8,fight
2269,NED,228,10,man
2271,NED,228,12,real
2274,NED,228,15,want
2282,JAIME,229,0,well
2283,JAIME,229,1,said
2284,SANSA,230,0,arya
2285,ROBB,231,0,time
2287,ROBB,231,2,bed
2290,NED,232,2,northman
2292,NED,232,4,belong
2297,NED,232,9,down
2298,NED,232,10,south
2301,NED,232,13,rat’s
2302,NED,232,14,nest
2304,NED,232,16,call
2306,NED,232,18,capital
2308,CATELYN,233,1,won’t
2309,CATELYN,233,2,let
2311,CATELYN,233,4,take
2314,NED,234,1,king
2315,NED,234,2,takes
2318,NED,234,5,wants
2321,NED,234,8,he’s
2322,NED,234,9,king
2324,CATELYN,235,1,say
2325,CATELYN,235,2,‘listen
2326,CATELYN,235,3,fat
2327,CATELYN,235,4,man
2331,CATELYN,235,8,taking
2333,CATELYN,235,10,husband
2334,CATELYN,235,11,anywhere
2336,CATELYN,235,13,belongs
2339,CATELYN,235,16,now
2343,NED,236,3,get
2345,NED,236,5,fat
2347,CATELYN,237,1,only
2348,CATELYN,237,2,stops
2349,CATELYN,237,3,eating
2352,CATELYN,237,6,time
2355,CATELYN,237,9,drink
2357,A,238,1,maester
2358,A,238,2,luwin
2360,A,238,4,lord
2361,NED,239,0,send
2364,LUWIN,240,0,pardon
2366,LUWIN,240,2,lord
2368,LUWIN,240,4,lady
2370,LUWIN,240,6,rider
2373,LUWIN,240,9,night
2376,LUWIN,240,12,sister
2377,NED,241,0,stay
2380,CATELYN,242,2,sent
2383,CATELYN,242,5,eyrie
2384,CATELYN,242,6,what’s
2386,CATELYN,242,8,doing
2389,CATELYN,242,11,eyrie
2391,CATELYN,242,13,hasn’t
2392,CATELYN,242,14,been
2393,CATELYN,242,15,back
2394,CATELYN,242,16,there
2397,CATELYN,242,19,wedding
2399,NED,243,1,news
2400,CATELYN,244,0,she’s
2401,CATELYN,244,1,fled
2403,CATELYN,244,3,capital
2405,CATELYN,244,5,says
2406,CATELYN,244,6,jon
2407,CATELYN,244,7,arryn
2409,CATELYN,244,9,murdered
2412,CATELYN,244,12,lannisters
2414,CATELYN,244,14,says
2416,CATELYN,244,16,king
2419,CATELYN,244,19,danger
2420,NED,245,0,she’s
2421,NED,245,1,fresh
2422,NED,245,2,widowed
2423,NED,245,3,cat
2425,NED,245,5,doesn’t
2428,NED,245,8,she’s
2429,NED,245,9,saying
2430,CATELYN,246,0,lysa’s
2431,CATELYN,246,1,head
2436,CATELYN,246,6,spike
2437,CATELYN,246,7,right
2438,CATELYN,246,8,now
2441,CATELYN,246,11,wrong
2442,CATELYN,246,12,people
2443,CATELYN,246,13,had
2444,CATELYN,246,14,found
2446,CATELYN,246,16,letter
2449,CATELYN,246,19,think
2452,CATELYN,246,22,risk
2454,CATELYN,246,24,life
2456,CATELYN,246,26,son’s
2457,CATELYN,246,27,life
2460,CATELYN,246,30,wasn’t
2461,CATELYN,246,31,certain
2463,CATELYN,246,33,husband
2465,CATELYN,246,35,murdered
2468,LUWIN,247,2,news
2470,LUWIN,247,4,true
2473,LUWIN,247,7,lannisters
2474,LUWIN,247,8,conspire
2477,LUWIN,247,11,throne
2482,LUWIN,247,16,protect
2484,LUWIN,247,18,king
2486,CATELYN,248,1,murdered
2488,CATELYN,248,3,last
2489,CATELYN,248,4,hand
2490,CATELYN,248,5,now
2492,CATELYN,248,7,want
2493,CATELYN,248,8,ned
2495,CATELYN,248,10,take
2497,CATELYN,248,12,job
2499,LUWIN,249,1,king
2500,LUWIN,249,2,rode
2503,LUWIN,249,5,month
2505,LUWIN,249,7,ask
2506,LUWIN,249,8,lord
2507,LUWIN,249,9,stark’s
2508,LUWIN,249,10,help
2509,LUWIN,249,11,he’s
2511,LUWIN,249,13,only
2514,LUWIN,249,16,trusts
2516,LUWIN,249,18,swore
2518,LUWIN,249,20,king
2520,LUWIN,249,22,oath
2522,LUWIN,249,24,lord
2524,CATELYN,250,1,spent
2525,CATELYN,250,2,half
2527,CATELYN,250,4,life
2528,CATELYN,250,5,fighting
2529,CATELYN,250,6,robert’s
2530,CATELYN,250,7,wars
2532,CATELYN,250,9,owes
2536,CATELYN,250,13,ned
2538,CATELYN,250,15,father
2540,CATELYN,250,17,brother
2541,CATELYN,250,18,rode
2542,CATELYN,250,19,south
2543,CATELYN,250,20,once
2546,CATELYN,250,23,king’s
2547,CATELYN,250,24,demand
2549,LUWIN,251,1,different
2550,LUWIN,251,2,time
2551,LUWIN,251,3,different
2552,LUWIN,251,4,king
2556,VISERYS,252,3,meet
2559,VISERYS,252,6,khal
2561,VISERYS,252,8,need
2563,VISERYS,252,10,begin
2564,VISERYS,252,11,planning
2566,VISERYS,252,13,invasion
2568,ILLYRIO,253,1,khal
2569,ILLYRIO,253,2,drogo
2571,ILLYRIO,253,4,promised
2574,ILLYRIO,253,7,crown
2576,ILLYRIO,253,9,shall
2582,ILLYRIO,255,2,omens
2583,ILLYRIO,255,3,favor
2584,ILLYRIO,255,4,war
2586,VISERYS,256,1,piss
2588,VISERYS,256,3,dothraki
2589,VISERYS,256,4,omens
2591,VISERYS,256,6,waited
2592,VISERYS,256,7,17
2593,VISERYS,256,8,years
2595,VISERYS,256,10,get
2597,VISERYS,256,12,throne
2598,VISERYS,256,13,back
2600,ILLYRIO,257,1,dothraki
2601,ILLYRIO,257,2,wedding
2604,ILLYRIO,257,5,least
2605,ILLYRIO,257,6,three
2606,ILLYRIO,257,7,deaths
2608,ILLYRIO,257,9,considered
2610,ILLYRIO,257,11,dull
2611,ILLYRIO,257,12,affair
2613,JORAH,258,1,small
2614,JORAH,258,2,gift
2617,JORAH,258,5,new
2618,JORAH,258,6,khaleesi
2619,JORAH,258,7,songs
2621,JORAH,258,9,histories
2624,JORAH,258,12,seven
2625,JORAH,258,13,kingdoms
2626,DAENERYS,259,0,thank
2628,DAENERYS,259,2,ser
2633,DAENERYS,259,7,country
2634,JORAH,260,0,ser
2635,JORAH,260,1,jorah
2636,JORAH,260,2,mormont
2638,JORAH,260,4,bear
2639,JORAH,260,5,island
2641,JORAH,260,7,served
2643,JORAH,260,9,father
2646,JORAH,260,12,years
2647,JORAH,260,13,gods
2649,JORAH,260,15,good
2651,JORAH,260,17,hope
2653,JORAH,260,19,always
2654,JORAH,260,20,serve
2656,JORAH,260,22,rightful
2657,JORAH,260,23,king
2658,ILLYRIO,261,0,dragons’
2659,ILLYRIO,261,1,eggs
2660,ILLYRIO,261,2,daenerys
2663,ILLYRIO,261,5,shadow
2664,ILLYRIO,261,6,lands
2665,ILLYRIO,261,7,beyond
2666,ILLYRIO,261,8,asshai
2668,ILLYRIO,261,10,ages
2670,ILLYRIO,261,12,turned
2673,ILLYRIO,261,15,stone
2677,ILLYRIO,261,19,always
2679,ILLYRIO,261,21,beautiful
2680,DAENERYS,262,0,thank
2682,DAENERYS,262,2,magister
2683,DAENERYS,263,0,she’s
2684,DAENERYS,263,1,beautiful
2685,DAENERYS,263,2,ser
2686,DAENERYS,263,3,jorah
2692,DAENERYS,263,9,say
2693,DAENERYS,263,10,‘thank
2694,DAENERYS,263,11,you’
2696,DAENERYS,263,13,dothraki
2697,JORAH,264,0,there
2700,JORAH,264,3,word
2702,JORAH,264,5,‘thank
2703,JORAH,264,6,you’
2705,JORAH,264,8,dothraki
2706,VISERYS,265,0,make
2708,VISERYS,265,2,happy
2714,DAENERYS,267,4,common
2715,DAENERYS,267,5,tongue
2718,DAENERYS,269,1,‘no’
2720,DAENERYS,269,3,only
2721,DAENERYS,269,4,word
2726,THE,271,0,rough
2727,THE,271,1,night
2728,THE,271,2,imp
2731,TYRION,272,2,get
2735,TYRION,272,6,squirting
2738,TYRION,272,9,end
2739,TYRION,272,10,or
2746,TYRION,272,17,miracle
2748,THE,273,1,didn’t
2749,THE,273,2,pick
2753,THE,273,6,hunter
2755,TYRION,274,1,greatest
2758,TYRION,274,4,land
2760,TYRION,274,6,spear
2761,TYRION,274,7,never
2762,TYRION,274,8,misses
2765,THE,275,2,hunting
2768,THE,275,5,pay
2774,ROBERT,276,3,good
2777,ROBERT,276,6,spear
2780,ROBERT,276,9,used
2786,NED,277,3,still
2787,NED,277,4,better
2794,ROBERT,278,4,putting
2797,ROBERT,278,7,thank
2800,ROBERT,278,10,saying
2803,ROBERT,278,13,only
2804,ROBERT,278,14,ask
2806,ROBERT,278,16,because
2808,ROBERT,278,18,need
2812,ROBERT,278,22,loyal
2813,ROBERT,278,23,friend
2815,ROBERT,278,25,hear
2818,ROBERT,278,28,loyal
2819,ROBERT,278,29,friend
2821,ROBERT,278,31,last
2824,ROBERT,278,34,got
2826,NED,279,1,hope
2828,NED,279,3,serve
2830,NED,279,5,well
2835,ROBERT,280,4,make
2836,ROBERT,280,5,sure
2839,ROBERT,280,8,look
2841,ROBERT,280,10,fucking
2842,ROBERT,280,11,grim
2845,ROBERT,280,14,time
2846,ROBERT,280,15,come
2848,ROBERT,280,17,boys
2850,ROBERT,280,19,go
2851,ROBERT,280,20,kill
2853,ROBERT,280,22,boar
2854,BRAN,281,0,come
2857,CERSEI,282,0,stop
2858,CERSEI,282,1,stop
2861,JAIME,283,2,completely
2862,JAIME,283,3,mad
2864,CERSEI,284,1,saw
2868,JAIME,285,2,right
2871,JAIME,285,5,right
2873,CERSEI,286,1,saw
2876,JAIME,287,1,heard
2879,JAIME,287,4,first
2880,JAIME,287,5,time
2882,JAIME,287,7,bran
2883,JAIME,287,8,quite
2885,JAIME,287,10,little
2886,JAIME,287,11,climber
2887,JAIME,287,12,aren’t
2890,JAIME,287,15,old
2893,JAIME,287,18,boy
2894,BRAN,288,0,ten
2895,JAIME,289,0,ten
2897,JAIME,290,1,things
2901,JAIME,290,5,love
2905,Barriston,291,3,grace
2908,Tell,292,2,still
2909,Tell,292,3,believe
2910,Tell,292,4,good
2911,Tell,292,5,soldiers
2912,Tell,292,6,make
2913,Tell,292,7,good
2914,Tell,292,8,kings
2917,Remember,293,2,price
2918,Remember,293,3,i'll
2919,Remember,293,4,beat
2921,Tribesmen,294,0,half
2922,Tribesmen,294,1,man
2923,Tribesmen,294,2,half
2924,Tribesmen,294,3,man
2925,Tribesmen,294,4,half
2926,Tribesmen,294,5,man
2927,Tribesmen,294,6,half
2928,Tribesmen,294,7,man
2929,Tribesmen,294,8,half
2930,Tribesmen,294,9,man
2931,Tribesmen,294,10,half
2932,Tribesmen,294,11,man
2933,JOFFREY,295,0,quietly
2934,JOFFREY,295,1,well
2935,JOFFREY,295,2,struck…
2936,JOFFREY,295,3,louder
2937,JOFFREY,295,4,well
2938,JOFFREY,295,5,struck
2939,JOFFREY,295,6,dog
2946,SANSA,297,2,well
2947,SANSA,297,3,struck
2949,SANSA,297,5,grace
2951,JOFFREY,298,1,already
2952,JOFFREY,298,2,said
2955,JOFFREY,298,5,well
2956,JOFFREY,298,6,struck
2959,SANSA,299,2,grace
2962,ANNOUNCER,301,0,ser
2963,ANNOUNCER,301,1,dontos
2965,ANNOUNCER,301,3,red
2967,ANNOUNCER,301,5,house
2968,ANNOUNCER,301,6,hollard
2969,ANNOUNCER,302,0,yells
2970,ANNOUNCER,302,1,ser
2971,ANNOUNCER,302,2,dontos
2973,ANNOUNCER,302,4,red
2975,ANNOUNCER,302,6,house
2976,ANNOUNCER,302,7,hollard
2980,SER,303,3,walking
2981,SER,303,4,down
2983,SER,303,6,stairs
2984,SER,303,7,awkwardly
2985,SER,303,8,clutching
2987,SER,303,10,helmet
2989,SER,303,12,weapon
2993,SER,303,16,drops
2995,SER,303,18,helmet
2996,SER,303,19,sorry
2998,SER,303,21,grace
2999,SER,303,22,puts
3001,SER,303,24,helmet
3003,SER,303,26,backwards
3005,SER,303,28,deepest
3006,SER,303,29,apologies
3007,SER,303,30,puts
3009,SER,303,32,helmet
3011,SER,303,34,correctly
3014,JOFFREY,304,2,drunk
3016,SER,305,1,uh
3019,SER,305,4,grace
3021,SER,305,6,had
3023,SER,305,8,had
3024,SER,305,9,two
3025,SER,305,10,cups
3027,SER,305,12,wine
3028,JOFFREY,306,0,two
3029,JOFFREY,306,1,cups
3030,JOFFREY,306,2,dontos
3031,JOFFREY,306,3,nods
3032,JOFFREY,306,4,that's
3037,JOFFREY,306,9,joffrey
3038,JOFFREY,306,10,gestures
3041,JOFFREY,306,13,wine
3042,JOFFREY,306,14,please
3045,JOFFREY,306,17,cup
3048,SER,307,2,sure
3050,SER,307,4,grace
3053,JOFFREY,308,2,celebrate
3055,JOFFREY,308,4,name
3056,JOFFREY,308,5,day
3057,JOFFREY,308,6,smiles
3059,JOFFREY,308,8,two
3069,SER,309,3,honored
3071,SER,309,5,grace
3072,JOFFREY,310,0,ser
3073,JOFFREY,310,1,meryn
3074,JOFFREY,310,2,help
3075,JOFFREY,310,3,ser
3076,JOFFREY,310,4,dontos
3077,JOFFREY,310,5,celebrate
3079,JOFFREY,310,7,name
3080,JOFFREY,310,8,day
3081,JOFFREY,310,9,see
3084,JOFFREY,310,12,drinks
3086,JOFFREY,310,14,fill
3088,SANSA,311,1,can't
3092,JOFFREY,312,3,say
3095,JOFFREY,312,6,say
3097,JOFFREY,312,8,can't
3099,SANSA,313,1,only
3100,SANSA,313,2,meant…
3104,SANSA,313,6,bad
3105,SANSA,313,7,luck
3107,SANSA,313,9,kill
3109,SANSA,313,11,man
3112,SANSA,313,14,name
3113,SANSA,313,15,day
3115,JOFFREY,314,1,kind
3117,JOFFREY,314,3,stupid
3118,JOFFREY,314,4,peasant's
3119,JOFFREY,314,5,superstition
3121,THE,315,1,girl
3123,THE,315,3,right
3126,THE,315,6,man
3127,THE,315,7,sows
3130,THE,315,10,name
3131,THE,315,11,day
3133,THE,315,13,reaps
3135,THE,315,15,year
3136,JOFFREY,316,0,sighs
3137,JOFFREY,316,1,take
3139,JOFFREY,316,3,away
3140,JOFFREY,316,4,i'll
3143,JOFFREY,316,7,killed
3144,JOFFREY,316,8,tomorrow
3146,JOFFREY,316,10,fool
3150,SANSA,317,3,fool
3153,SANSA,317,6,clever
3155,SANSA,317,8,see
3157,SANSA,317,10,he'll
3158,SANSA,317,11,make
3161,SANSA,317,14,better
3162,SANSA,317,15,fool
3165,SANSA,317,18,knight
3167,SANSA,317,20,doesn't
3168,SANSA,317,21,deserve
3170,SANSA,317,23,mercy
3173,SANSA,317,26,quick
3174,SANSA,317,27,death
3177,JOFFREY,318,2,hear
3179,JOFFREY,318,4,lady
3180,JOFFREY,318,5,ser
3181,JOFFREY,318,6,dontos
3182,JOFFREY,318,7,ser
3183,JOFFREY,318,8,dontos
3185,JOFFREY,318,10,forced
3188,JOFFREY,318,13,feet
3191,JOFFREY,318,16,day
3192,JOFFREY,318,17,standing
3194,JOFFREY,318,19,you'll
3197,JOFFREY,318,22,new
3198,JOFFREY,318,23,fool
3199,SER,319,0,thank
3202,SER,319,3,grace
3203,SER,319,4,bows
3207,SER,319,8,lady
3208,SER,319,9,thank
3210,TYRION,320,0,beloved
3211,TYRION,320,1,nephew
3213,TYRION,321,1,looked
3218,TYRION,321,6,battlefield
3219,TYRION,321,7,joffrey
3220,TYRION,321,8,sits
3221,TYRION,321,9,down
3224,TYRION,321,12,nowhere
3227,TYRION,321,15,found
3229,JOFFREY,322,1,been
3231,JOFFREY,322,3,ruling
3233,JOFFREY,322,5,kingdoms
3236,TYRION,323,2,fine
3237,TYRION,323,3,job
3238,TYRION,323,4,you've
3239,TYRION,323,5,done
3240,TYRION,323,6,turns
3242,TYRION,323,8,myrcella
3243,TYRION,323,9,look
3246,TYRION,323,12,kisses
3249,TYRION,323,15,beautiful
3251,TYRION,323,17,ever
3252,TYRION,323,18,turns
3254,TYRION,323,20,tommen
3259,TYRION,323,25,going
3262,TYRION,323,28,bigger
3265,TYRION,323,31,hound
3268,TYRION,323,34,better
3269,TYRION,323,35,looking
3270,TYRION,323,36,tyrion
3271,TYRION,323,37,smiles
3274,TYRION,323,40,myrcella
3275,TYRION,323,41,laugh
3278,TYRION,323,44,doesn't
3281,BRONN,324,0,can't
3282,BRONN,324,1,imagine
3285,JOFFREY,325,1,heard
3288,JOFFREY,325,4,dead
3290,MYRCELLA,326,1,glad
3293,MYRCELLA,326,4,dead
3295,TYRION,327,1,too
3296,TYRION,327,2,dear
3297,TYRION,327,3,death
3300,TYRION,327,6,boring
3301,TYRION,327,7,especially
3302,TYRION,327,8,now
3306,TYRION,327,12,excitement
3309,TYRION,327,15,world
3310,TYRION,327,16,looks
3312,TYRION,327,18,sansa
3314,TYRION,327,20,lady
3316,TYRION,327,22,sorry
3319,TYRION,327,25,loss
3321,JOFFREY,328,1,loss
3323,JOFFREY,328,3,father
3326,JOFFREY,328,6,confessed
3327,JOFFREY,328,7,traitor
3329,TYRION,329,1,still
3331,TYRION,329,3,father
3332,TYRION,329,4,surely
3333,TYRION,329,5,having
3335,TYRION,329,7,recently
3336,TYRION,329,8,lost
3338,TYRION,329,10,own
3339,TYRION,329,11,beloved
3340,TYRION,329,12,father
3343,TYRION,329,15,sympathize
3345,SANSA,330,1,father
3348,SANSA,330,4,traitor
3350,SANSA,330,6,mother
3352,SANSA,330,8,brother
3354,SANSA,330,10,traitors
3355,SANSA,330,11,too
3358,SANSA,330,14,loyal
3361,SANSA,330,17,beloved
3362,SANSA,330,18,joffrey
3364,TYRION,331,1,course
3367,TYRION,332,0,well
3368,TYRION,332,1,gulps
3369,TYRION,332,2,down
3371,TYRION,332,4,wine
3372,TYRION,332,5,enjoy
3374,TYRION,332,7,name
3375,TYRION,332,8,day
3377,TYRION,332,10,grace
3378,TYRION,332,11,wish
3380,TYRION,332,13,could
3381,TYRION,332,14,stay
3383,TYRION,332,16,celebrate
3385,TYRION,332,18,there
3387,TYRION,332,20,work
3390,TYRION,332,23,done
3392,JOFFREY,333,1,work
3393,JOFFREY,333,2,bronn
3396,JOFFREY,333,5,tribesmen
3397,JOFFREY,333,6,follow
3398,JOFFREY,333,7,tyrion
3399,JOFFREY,333,8,joffrey
3400,JOFFREY,333,9,stands
3407,PYCELLE,334,1,raven
3408,PYCELLE,334,2,arrived
3411,PYCELLE,334,5,citadel
3413,PYCELLE,334,7,morning
3415,PYCELLE,334,9,grace
3417,PYCELLE,334,11,conclave
3419,PYCELLE,334,13,met
3421,PYCELLE,334,15,man
3422,PYCELLE,334,16,sets
3424,PYCELLE,334,18,cage
3425,PYCELLE,334,19,down
3427,PYCELLE,334,21,removes
3429,PYCELLE,334,23,cover
3430,PYCELLE,334,24,considered
3431,PYCELLE,334,25,reports
3433,PYCELLE,334,27,maesters
3437,PYCELLE,334,31,seven
3438,PYCELLE,334,32,kingdoms
3440,PYCELLE,334,34,declared
3442,PYCELLE,334,36,great
3443,PYCELLE,334,37,summer
3444,PYCELLE,334,38,done
3446,PYCELLE,334,40,last
3448,PYCELLE,334,42,longest
3449,PYCELLE,334,43,summer
3451,PYCELLE,334,45,living
3452,PYCELLE,334,46,memory
3454,VARYS,335,1,peasants
3455,VARYS,335,2,say
3457,VARYS,335,4,long
3458,VARYS,335,5,summer
3459,VARYS,335,6,means
3461,VARYS,335,8,even
3462,VARYS,335,9,longer
3463,VARYS,335,10,winter
3465,PYCELLE,336,1,common
3466,PYCELLE,336,2,superstition
3469,BAELISH,337,2,enough
3470,BAELISH,337,3,wheat
3473,BAELISH,337,6,fiveyear
3474,BAELISH,337,7,winter
3477,BAELISH,337,10,lasts
3479,BAELISH,337,12,longer
3480,BAELISH,337,13,shrugs
3481,BAELISH,337,14,indifferently
3484,BAELISH,337,17,fewer
3485,BAELISH,337,18,peasants
3487,JANOS,338,1,city's
3488,JANOS,338,2,drowning
3490,JANOS,338,4,refugees
3492,JANOS,338,6,grace
3493,JANOS,338,7,fleeing
3495,JANOS,338,9,war
3498,JANOS,338,12,nowhere
3500,JANOS,338,14,house
3504,JANOS,338,18,winter
3505,JANOS,338,19,coming
3506,JANOS,338,20,it'll
3507,JANOS,338,21,only
3508,JANOS,338,22,get
3509,JANOS,338,23,worse
3511,CERSEI,339,1,command
3513,CERSEI,339,3,city
3514,CERSEI,339,4,watch
3518,CERSEI,339,8,lord
3519,CERSEI,339,9,slynt
3523,JANOS,340,3,grace
3529,CERSEI,341,5,lord
3532,CERSEI,341,8,command
3534,JANOS,342,1,owe
3536,JANOS,342,3,title
3538,JANOS,342,5,lands
3541,JANOS,342,8,generosity
3543,JANOS,342,10,grace
3544,CERSEI,343,0,then
3547,CERSEI,343,3,job
3548,CERSEI,343,4,shut
3550,CERSEI,343,6,gates
3553,CERSEI,343,9,peasants
3555,CERSEI,343,11,belong
3558,CERSEI,343,14,field
3561,CERSEI,343,17,capital
3564,JANOS,344,2,grace
3566,TYRION,345,1,get
3569,TYRION,345,4,ravishing
3571,TYRION,345,6,ever
3572,TYRION,345,7,big
3573,TYRION,345,8,sister
3574,TYRION,345,9,kisses
3575,TYRION,345,10,cersei
3578,TYRION,345,13,cheek
3579,TYRION,345,14,war
3580,TYRION,345,15,agrees
3583,TYRION,345,18,forgive
3585,TYRION,345,20,interruption
3586,TYRION,345,21,carry
3591,CERSEI,346,3,doing
3593,TYRION,347,0,sits
3594,TYRION,347,1,down
3596,TYRION,347,3,been
3598,TYRION,347,5,remarkable
3599,TYRION,347,6,journey
3601,TYRION,347,8,grabs
3603,TYRION,347,10,glass
3604,TYRION,347,11,pissed
3607,TYRION,347,14,edge
3610,TYRION,347,17,wall
3612,TYRION,347,19,slept
3615,TYRION,347,22,sky
3616,TYRION,347,23,cell
3617,TYRION,347,24,pours
3619,TYRION,347,26,wine
3621,TYRION,347,28,fought
3624,TYRION,347,31,hill
3625,TYRION,347,32,tribes
3628,TYRION,347,35,adventures
3633,TYRION,347,40,thankful
3638,CERSEI,348,3,doing
3643,CERSEI,348,8,small
3644,CERSEI,348,9,council
3646,TYRION,349,1,well
3649,TYRION,349,4,believe
3651,TYRION,349,6,hand
3654,TYRION,349,9,king
3656,TYRION,349,11,welcome
3659,TYRION,349,14,small
3660,TYRION,349,15,council
3661,TYRION,349,16,meetings
3663,CERSEI,350,1,father
3665,CERSEI,350,3,hand
3668,CERSEI,350,6,king
3673,TYRION,351,4,absence…
3675,VARYS,352,1,father
3677,VARYS,352,3,named
3678,VARYS,352,4,lord
3679,VARYS,352,5,tyrion
3681,VARYS,352,7,serve
3683,VARYS,352,9,hand
3686,VARYS,352,12,stead
3687,VARYS,352,13,while
3689,VARYS,352,15,fights
3690,CERSEI,353,0,out
3694,CERSEI,353,4,out
3696,CERSEI,353,6,small
3697,CERSEI,353,7,council
3698,CERSEI,353,8,members
3700,CERSEI,353,10,get
3703,CERSEI,353,13,leave
3707,CERSEI,353,17,only
3708,CERSEI,353,18,cersei
3710,CERSEI,353,20,tyrion
3711,CERSEI,353,21,cersei
3712,CERSEI,353,22,stands
3715,CERSEI,353,25,approaches
3716,CERSEI,353,26,tyrion
3724,CERSEI,353,34,tricked
3725,CERSEI,353,35,father
3731,TYRION,354,3,capable
3733,TYRION,354,5,tricking
3734,TYRION,354,6,father
3735,TYRION,354,7,i'd
3737,TYRION,354,9,emperor
3740,TYRION,354,12,world
3742,TYRION,354,14,now
3744,TYRION,354,16,brought
3748,TYRION,354,20,cersei
3749,TYRION,354,21,sits
3750,TYRION,354,22,down
3752,CERSEI,355,1,done
3754,TYRION,356,0,quite
3755,TYRION,356,1,right
3761,TYRION,356,7,son
3762,TYRION,356,8,called
3764,TYRION,356,10,ned
3765,TYRION,356,11,stark's
3766,TYRION,356,12,head
3767,TYRION,356,13,now
3769,TYRION,356,15,entire
3770,TYRION,356,16,north
3772,TYRION,356,18,risen
3777,CERSEI,357,1,tried
3779,CERSEI,357,3,stop
3784,TYRION,358,3,failed
3786,TYRION,358,5,bit
3788,TYRION,358,7,theater
3790,TYRION,358,9,haunt
3792,TYRION,358,11,family
3795,TYRION,358,14,generation
3796,CERSEI,359,0,robb
